,order_id,product_id,store_id,product_name,product_category,city,date_of_sale,quantity_sold,sales_amount,month,year
1429,1430,25,3,LogicLantern,Software Development Tools,Yokohama,2023-08-03,5,350.49,8,2023
1430,1431,60,1,LoopLantern,Creative & Design Tools,Tokyo,2023-08-04,8,293.87,8,2023
1431,1432,84,2,MethodMajesty Pro,Educational Tools,Osaka,2023-08-04,7,90.18,8,2023
1432,1433,5,3,SyntaxSage,Software Development Tools,Yokohama,2023-08-05,1,388.91,8,2023
1433,1434,89,1,StringStream Pro,Software Development Tools,Tokyo,2023-08-05,2,430.31,8,2023
1434,1435,11,2,FunctionFusion,Software Development Tools,Osaka,2023-08-06,3,226.58,8,2023
1435,1436,56,1,LambdaLyric,Educational Tools,Tokyo,2023-08-06,7,232.34,8,2023
1436,1437,80,2,FlowFleet,Technology & Gadgets,Osaka,2023-08-07,9,221.13,8,2023
1437,1438,20,3,VarVoyage,Educational Tools,Yokohama,2023-08-07,1,133.77,8,2023
1438,1439,84,1,MethodMajesty Pro,Educational Tools,Tokyo,2023-08-08,5,184.81,8,2023
1439,1440,76,1,BinaryBard Pro,Software Development Tools,Tokyo,2023-08-08,1,423.54,8,2023
1440,1441,44,3,SyntaxStar,Software Development Tools,Yokohama,2023-08-09,6,110.9,8,2023
1441,1442,61,2,ScriptSage,Software Development Tools,Osaka,2023-08-09,2,70.32,8,2023
1442,1443,37,2,DataDream,Data Analysis & Management,Osaka,2023-08-10,1,69.9,8,2023
1443,1444,70,1,CodeCove,Software Development Tools,Tokyo,2023-08-10,5,53.46,8,2023
1444,1445,33,1,BinaryBard,Software Development Tools,Tokyo,2023-08-11,3,30.45,8,2023
1445,1446,20,1,VarVoyage,Educational Tools,Tokyo,2023-08-11,2,482.78,8,2023
1446,1447,29,1,PixelPioneer,Creative & Design Tools,Tokyo,2023-08-12,7,232.81,8,2023
1447,1448,43,2,VarVista,Educational Tools,Osaka,2023-08-12,2,168.35,8,2023
1448,1449,43,2,VarVista,Educational Tools,Osaka,2023-08-13,7,336.7,8,2023
1449,1450,84,3,MethodMajesty Pro,Educational Tools,Yokohama,2023-08-13,4,355.22,8,2023
1450,1451,8,2,FlowForge,Technology & Gadgets,Osaka,2023-08-14,5,56.08,8,2023
1451,1452,8,1,FlowForge,Technology & Gadgets,Tokyo,2023-08-14,6,435.28,8,2023
1452,1453,86,3,CodeCatalyst,Software Development Tools,Yokohama,2023-08-15,2,334.14,8,2023
1453,1454,90,3,ModuleMagic,Technology & Gadgets,Yokohama,2023-08-15,2,129.67,8,2023
1454,1455,26,3,AlgoAria,Technology & Gadgets,Yokohama,2023-08-16,8,386.49,8,2023
1455,1456,91,1,BitBlaze,Technology & Gadgets,Tokyo,2023-08-16,4,341.43,8,2023
1456,1457,19,3,MethodMingle,Educational Tools,Yokohama,2023-08-17,5,336.75,8,2023
1457,1458,90,2,ModuleMagic,Technology & Gadgets,Osaka,2023-08-17,2,499.57,8,2023
1458,1459,70,3,CodeCove,Software Development Tools,Yokohama,2023-08-18,9,434.45,8,2023
1459,1460,89,1,StringStream Pro,Software Development Tools,Tokyo,2023-08-18,9,54.41,8,2023
1460,1461,4,2,ByteBreeze,Creative & Design Tools,Osaka,2023-08-19,3,405.75,8,2023
1461,1462,31,1,BitBliss,Creative & Design Tools,Tokyo,2023-08-19,4,328.69,8,2023
1462,1463,82,1,LoopLyric,Creative & Design Tools,Tokyo,2023-08-20,9,165.44,8,2023
1463,1464,75,1,VarVoyager,Educational Tools,Tokyo,2023-08-20,8,155.49,8,2023
1464,1465,71,1,StringStar,Software Development Tools,Tokyo,2023-08-21,5,169.06,8,2023
1465,1466,76,2,BinaryBard Pro,Software Development Tools,Osaka,2023-08-21,7,286.05,8,2023
1466,1467,19,1,MethodMingle,Educational Tools,Tokyo,2023-08-22,9,302.23,8,2023
1467,1468,96,1,FunctionFleet Pro,Software Development Tools,Tokyo,2023-08-22,3,121.4,8,2023
1468,1469,90,3,ModuleMagic,Technology & Gadgets,Yokohama,2023-08-23,3,92.59,8,2023
1469,1470,78,2,AlgoAir,Technology & Gadgets,Osaka,2023-08-23,2,237.1,8,2023
1470,1471,70,1,CodeCove,Software Development Tools,Tokyo,2023-08-24,9,196.3,8,2023
1471,1472,3,1,AlgoCraft,Creative & Design Tools,Tokyo,2023-08-24,8,264.32,8,2023
1472,1473,98,1,CodeCruise Plus,Software Development Tools,Tokyo,2023-08-25,4,307.82,8,2023
1473,1474,48,3,DataDynamo,Data Analysis & Management,Yokohama,2023-08-25,6,375.89,8,2023
1474,1475,43,1,VarVista,Educational Tools,Tokyo,2023-08-26,5,105.98,8,2023
1475,1476,80,3,FlowFleet,Technology & Gadgets,Yokohama,2023-08-26,5,449.92,8,2023
1476,1477,25,3,LogicLantern,Software Development Tools,Yokohama,2023-08-27,3,39.61,8,2023
1477,1478,21,1,LambdaLuxe,Educational Tools,Tokyo,2023-08-27,6,105.38,8,2023
1478,1479,78,1,AlgoAir,Technology & Gadgets,Tokyo,2023-08-28,4,135.85,8,2023
1479,1480,52,2,CodeComet,Software Development Tools,Osaka,2023-08-28,3,294.61,8,2023
1480,1481,36,2,ModuleMajesty,Technology & Gadgets,Osaka,2023-08-29,2,205.95,8,2023
1481,1482,77,2,PixelPilot Plus,Creative & Design Tools,Osaka,2023-08-29,9,265.99,8,2023
1482,1483,71,3,StringStar,Software Development Tools,Yokohama,2023-08-30,8,398.68,8,2023
1483,1484,7,3,LogicLoom,Software Development Tools,Yokohama,2023-08-30,7,267.3,8,2023
1484,1485,61,2,ScriptSage,Software Development Tools,Osaka,2023-08-31,8,481.7,8,2023
1485,1486,68,2,FunctionFusion Pro,Software Development Tools,Osaka,2023-08-31,7,409.62,8,2023
1486,1487,44,1,SyntaxStar,Software Development Tools,Tokyo,2023-09-01,7,322.56,9,2023
1487,1488,21,2,LambdaLuxe,Educational Tools,Osaka,2023-09-01,9,398.84,9,2023
1488,1489,15,2,LoopLark,Creative & Design Tools,Osaka,2023-09-02,8,211.4,9,2023
1489,1490,42,1,FlowFlare,Technology & Gadgets,Tokyo,2023-09-02,5,158.03,9,2023
1490,1491,24,3,CodeCanvas,Software Development Tools,Yokohama,2023-09-03,4,217.62,9,2023
1491,1492,74,1,DataDive,Data Analysis & Management,Tokyo,2023-09-03,2,385.58,9,2023
1492,1493,47,1,PixelPulse Pro,Creative & Design Tools,Tokyo,2023-09-04,3,435.83,9,2023
1493,1494,74,1,DataDive,Data Analysis & Management,Tokyo,2023-09-04,7,297.39,9,2023
1494,1495,33,3,BinaryBard,Software Development Tools,Yokohama,2023-09-05,5,56.97,9,2023
1495,1496,48,1,DataDynamo,Data Analysis & Management,Tokyo,2023-09-05,3,307.43,9,2023
1496,1497,32,3,CodeCruise,Software Development Tools,Yokohama,2023-09-06,9,201.54,9,2023
1497,1498,57,2,ByteBliss,Creative & Design Tools,Osaka,2023-09-06,9,493.88,9,2023
1498,1499,35,3,StringStream,Software Development Tools,Yokohama,2023-09-07,5,341.1,9,2023
1499,1500,42,2,FlowFlare,Technology & Gadgets,Osaka,2023-09-07,7,364.94,9,2023
1500,1501,75,3,VarVoyager,Educational Tools,Yokohama,2023-09-08,8,72.97,9,2023
1501,1502,19,2,MethodMingle,Educational Tools,Osaka,2023-09-08,6,293.37,9,2023
1502,1503,39,1,BitBreeze,Creative & Design Tools,Tokyo,2023-09-09,4,52.04,9,2023
1503,1504,97,3,AlgoAria Pro,Technology & Gadgets,Yokohama,2023-09-09,9,168.47,9,2023
1504,1505,49,2,StringSage,Software Development Tools,Osaka,2023-09-10,5,44.34,9,2023
1505,1506,70,1,CodeCove,Software Development Tools,Tokyo,2023-09-10,7,44.09,9,2023
1506,1507,32,1,CodeCruise,Software Development Tools,Tokyo,2023-09-11,8,441.13,9,2023
1507,1508,50,3,MethodMajesty,Educational Tools,Yokohama,2023-09-11,6,123.14,9,2023
1508,1509,58,3,DevDynamo,Software Development Tools,Yokohama,2023-09-12,6,337.98,9,2023
1509,1510,87,2,DevDynamo Plus,Software Development Tools,Osaka,2023-09-12,6,283.28,9,2023
1510,1511,98,3,CodeCruise Plus,Software Development Tools,Yokohama,2023-09-13,4,39.55,9,2023
1511,1512,44,2,SyntaxStar,Software Development Tools,Osaka,2023-09-13,4,481.09,9,2023
1512,1513,93,3,DataDream Pro,Data Analysis & Management,Yokohama,2023-09-14,9,93.58,9,2023
1513,1514,62,2,MethodMingle Pro,Educational Tools,Osaka,2023-09-14,9,412.59,9,2023
1514,1515,16,2,StringScribe,Software Development Tools,Osaka,2023-09-15,7,205.66,9,2023
1515,1516,12,1,BitBard,Software Development Tools,Tokyo,2023-09-15,8,399.68,9,2023
1516,1517,5,1,SyntaxSage,Software Development Tools,Tokyo,2023-09-16,9,339.0,9,2023
1517,1518,84,2,MethodMajesty Pro,Educational Tools,Osaka,2023-09-16,6,53.74,9,2023
1518,1519,32,1,CodeCruise,Software Development Tools,Tokyo,2023-09-17,5,414.67,9,2023
1519,1520,38,2,CircuitCruise,Technology & Gadgets,Osaka,2023-09-17,4,158.55,9,2023
1520,1521,66,1,ModuleMuse Pro,Creative & Design Tools,Tokyo,2023-09-18,5,179.71,9,2023
1521,1522,73,1,DevDrift,Software Development Tools,Tokyo,2023-09-18,3,204.52,9,2023
1522,1523,23,2,BinaryBloom,Creative & Design Tools,Osaka,2023-09-19,4,437.82,9,2023
1523,1524,6,3,PixelPilot,Creative & Design Tools,Yokohama,2023-09-19,6,253.49,9,2023
1524,1525,49,2,StringSage,Software Development Tools,Osaka,2023-09-20,6,410.45,9,2023
1525,1526,86,1,CodeCatalyst,Software Development Tools,Tokyo,2023-09-20,4,112.21,9,2023
1526,1527,78,2,AlgoAir,Technology & Gadgets,Osaka,2023-09-21,3,397.02,9,2023
1527,1528,35,2,StringStream,Software Development Tools,Osaka,2023-09-21,8,270.88,9,2023
1528,1529,52,2,CodeComet,Software Development Tools,Osaka,2023-09-22,9,168.05,9,2023
1529,1530,35,2,StringStream,Software Development Tools,Osaka,2023-09-22,2,119.61,9,2023
1530,1531,78,2,AlgoAir,Technology & Gadgets,Osaka,2023-09-23,9,291.79,9,2023
1531,1532,54,1,CircuitCanvas,Creative & Design Tools,Tokyo,2023-09-23,4,307.07,9,2023
1532,1533,65,2,SyntaxSeeker,Software Development Tools,Osaka,2023-09-24,6,416.27,9,2023
1533,1534,52,3,CodeComet,Software Development Tools,Yokohama,2023-09-24,3,205.34,9,2023
1534,1535,25,1,LogicLantern,Software Development Tools,Tokyo,2023-09-25,5,69.73,9,2023
1535,1536,21,2,LambdaLuxe,Educational Tools,Osaka,2023-09-25,4,76.29,9,2023
1536,1537,60,3,LoopLantern,Creative & Design Tools,Yokohama,2023-09-26,6,10.25,9,2023
1537,1538,68,1,FunctionFusion Pro,Software Development Tools,Tokyo,2023-09-26,4,225.35,9,2023
1538,1539,43,2,VarVista,Educational Tools,Osaka,2023-09-27,2,328.54,9,2023
1539,1540,83,3,SyntaxScribe,Software Development Tools,Yokohama,2023-09-27,3,286.54,9,2023
1540,1541,34,2,LoopLuxe,Creative & Design Tools,Osaka,2023-09-28,9,38.58,9,2023
1541,1542,11,2,FunctionFusion,Software Development Tools,Osaka,2023-09-28,8,155.73,9,2023
1542,1543,87,3,DevDynamo Plus,Software Development Tools,Yokohama,2023-09-29,9,79.76,9,2023
1543,1544,73,2,DevDrift,Software Development Tools,Osaka,2023-09-29,3,97.15,9,2023
1544,1545,16,1,StringScribe,Software Development Tools,Tokyo,2023-09-30,4,320.21,9,2023
1545,1546,40,1,LambdaLark,Educational Tools,Tokyo,2023-09-30,5,311.41,9,2023
1546,1547,52,1,CodeComet,Software Development Tools,Tokyo,2023-10-01,4,331.24,10,2023
1547,1548,38,3,CircuitCruise,Technology & Gadgets,Yokohama,2023-10-01,2,74.11,10,2023
1548,1549,92,2,EchoElite Pro,Technology & Gadgets,Osaka,2023-10-02,7,369.39,10,2023
1549,1550,63,2,ClassCraft,Educational Tools,Osaka,2023-10-02,3,190.21,10,2023
1550,1551,91,1,BitBlaze,Technology & Gadgets,Tokyo,2023-10-03,6,397.17,10,2023
1551,1552,86,1,CodeCatalyst,Software Development Tools,Tokyo,2023-10-03,7,213.91,10,2023
1552,1553,21,2,LambdaLuxe,Educational Tools,Osaka,2023-10-04,7,77.24,10,2023
1553,1554,39,1,BitBreeze,Creative & Design Tools,Tokyo,2023-10-04,1,168.53,10,2023
1554,1555,90,2,ModuleMagic,Technology & Gadgets,Osaka,2023-10-05,5,107.48,10,2023
1555,1556,45,1,EchoElite,Technology & Gadgets,Tokyo,2023-10-05,3,140.3,10,2023
1556,1557,11,3,FunctionFusion,Software Development Tools,Yokohama,2023-10-06,5,423.63,10,2023
1557,1558,55,1,VarVenture,Educational Tools,Tokyo,2023-10-06,4,433.57,10,2023
1558,1559,82,3,LoopLyric,Creative & Design Tools,Yokohama,2023-10-07,9,310.85,10,2023
1559,1560,29,2,PixelPioneer,Creative & Design Tools,Osaka,2023-10-07,5,478.42,10,2023
1560,1561,64,1,LogicLark,Software Development Tools,Tokyo,2023-10-08,8,164.57,10,2023
1561,1562,1,2,CodeNest IDE,Software Development Tools,Osaka,2023-10-08,1,421.92,10,2023
1562,1563,59,2,AlgoAurora,Creative & Design Tools,Osaka,2023-10-09,8,121.25,10,2023
1563,1564,58,1,DevDynamo,Software Development Tools,Tokyo,2023-10-09,7,333.02,10,2023
1564,1565,17,3,DataDrift,Data Analysis & Management,Yokohama,2023-10-10,8,442.29,10,2023
1565,1566,69,1,BitBard Plus,Software Development Tools,Tokyo,2023-10-10,7,343.25,10,2023
1566,1567,77,1,PixelPilot Plus,Creative & Design Tools,Tokyo,2023-10-11,7,360.92,10,2023
1567,1568,51,3,FlowFusion,Technology & Gadgets,Yokohama,2023-10-11,8,27.51,10,2023
1568,1569,20,1,VarVoyage,Educational Tools,Tokyo,2023-10-12,8,183.1,10,2023
1569,1570,100,3,LogicLyric,Software Development Tools,Yokohama,2023-10-12,4,389.49,10,2023
1570,1571,7,3,LogicLoom,Software Development Tools,Yokohama,2023-10-13,3,95.36,10,2023
1571,1572,5,1,SyntaxSage,Software Development Tools,Tokyo,2023-10-13,6,384.46,10,2023
1572,1573,92,1,EchoElite Pro,Technology & Gadgets,Tokyo,2023-10-14,8,386.83,10,2023
1573,1574,64,2,LogicLark,Software Development Tools,Osaka,2023-10-14,6,50.55,10,2023
1574,1575,67,1,EchoEssence,Technology & Gadgets,Tokyo,2023-10-15,4,311.3,10,2023
1575,1576,25,1,LogicLantern,Software Development Tools,Tokyo,2023-10-15,2,336.94,10,2023
1576,1577,78,1,AlgoAir,Technology & Gadgets,Tokyo,2023-10-16,9,480.18,10,2023
1577,1578,62,3,MethodMingle Pro,Educational Tools,Yokohama,2023-10-16,2,167.9,10,2023
1578,1579,36,3,ModuleMajesty,Technology & Gadgets,Yokohama,2023-10-17,8,65.9,10,2023
1579,1580,13,1,ModuleMuse,Creative & Design Tools,Tokyo,2023-10-17,2,72.83,10,2023
1580,1581,15,1,LoopLark,Creative & Design Tools,Tokyo,2023-10-18,8,303.23,10,2023
1581,1582,73,1,DevDrift,Software Development Tools,Tokyo,2023-10-18,8,221.71,10,2023
1582,1583,89,2,StringStream Pro,Software Development Tools,Osaka,2023-10-19,6,144.18,10,2023
1583,1584,84,1,MethodMajesty Pro,Educational Tools,Tokyo,2023-10-19,3,444.48,10,2023
1584,1585,21,3,LambdaLuxe,Educational Tools,Yokohama,2023-10-20,7,440.73,10,2023
1585,1586,12,1,BitBard,Software Development Tools,Tokyo,2023-10-20,2,321.62,10,2023
1586,1587,7,3,LogicLoom,Software Development Tools,Yokohama,2023-10-21,6,378.98,10,2023
1587,1588,21,2,LambdaLuxe,Educational Tools,Osaka,2023-10-21,8,376.53,10,2023
1588,1589,89,2,StringStream Pro,Software Development Tools,Osaka,2023-10-22,2,62.96,10,2023
1589,1590,85,3,CircuitCraft,Creative & Design Tools,Yokohama,2023-10-22,4,410.62,10,2023
1590,1591,95,3,LambdaLegend,Educational Tools,Yokohama,2023-10-23,3,83.89,10,2023
1591,1592,44,1,SyntaxStar,Software Development Tools,Tokyo,2023-10-23,6,275.66,10,2023
1592,1593,61,1,ScriptSage,Software Development Tools,Tokyo,2023-10-24,8,309.8,10,2023
1593,1594,19,3,MethodMingle,Educational Tools,Yokohama,2023-10-24,7,292.77,10,2023
1594,1595,25,1,LogicLantern,Software Development Tools,Tokyo,2023-10-25,8,236.15,10,2023
1595,1596,16,1,StringScribe,Software Development Tools,Tokyo,2023-10-25,5,441.8,10,2023
1596,1597,10,1,CircuitScribe,Creative & Design Tools,Tokyo,2023-10-26,7,311.29,10,2023
1597,1598,4,3,ByteBreeze,Creative & Design Tools,Yokohama,2023-10-26,2,110.02,10,2023
1598,1599,66,1,ModuleMuse Pro,Creative & Design Tools,Tokyo,2023-10-27,9,281.53,10,2023
1599,1600,86,2,CodeCatalyst,Software Development Tools,Osaka,2023-10-27,6,417.91,10,2023
1600,1601,78,2,AlgoAir,Technology & Gadgets,Osaka,2023-10-28,9,479.33,10,2023
1601,1602,20,3,VarVoyage,Educational Tools,Yokohama,2023-10-28,3,422.46,10,2023
1602,1603,70,3,CodeCove,Software Development Tools,Yokohama,2023-10-29,5,71.17,10,2023
1603,1604,4,2,ByteBreeze,Creative & Design Tools,Osaka,2023-10-29,8,116.47,10,2023
1604,1605,26,1,AlgoAria,Technology & Gadgets,Tokyo,2023-10-30,6,212.18,10,2023
1605,1606,21,2,LambdaLuxe,Educational Tools,Osaka,2023-10-30,6,91.83,10,2023
1606,1607,71,1,StringStar,Software Development Tools,Tokyo,2023-10-31,3,41.85,10,2023
1607,1608,60,1,LoopLantern,Creative & Design Tools,Tokyo,2023-10-31,4,207.14,10,2023
1608,1609,80,2,FlowFleet,Technology & Gadgets,Osaka,2023-11-01,7,354.37,11,2023
1609,1610,24,2,CodeCanvas,Software Development Tools,Osaka,2023-11-01,2,305.0,11,2023
1610,1611,60,3,LoopLantern,Creative & Design Tools,Yokohama,2023-11-02,1,321.82,11,2023
1611,1612,83,2,SyntaxScribe,Software Development Tools,Osaka,2023-11-02,8,173.79,11,2023
1612,1613,30,2,SyntaxSail,Software Development Tools,Osaka,2023-11-03,6,112.86,11,2023
1613,1614,100,3,LogicLyric,Software Development Tools,Yokohama,2023-11-03,4,70.03,11,2023
1614,1615,55,1,VarVenture,Educational Tools,Tokyo,2023-11-04,2,192.0,11,2023
1615,1616,92,3,EchoElite Pro,Technology & Gadgets,Yokohama,2023-11-04,9,467.1,11,2023
1616,1617,45,1,EchoElite,Technology & Gadgets,Tokyo,2023-11-05,1,322.34,11,2023
1617,1618,20,3,VarVoyage,Educational Tools,Yokohama,2023-11-05,6,495.51,11,2023
1618,1619,69,1,BitBard Plus,Software Development Tools,Tokyo,2023-11-06,4,187.5,11,2023
1619,1620,75,3,VarVoyager,Educational Tools,Yokohama,2023-11-06,9,475.52,11,2023
1620,1621,50,3,MethodMajesty,Educational Tools,Yokohama,2023-11-07,1,297.0,11,2023
1621,1622,70,1,CodeCove,Software Development Tools,Tokyo,2023-11-07,3,470.81,11,2023
1622,1623,42,3,FlowFlare,Technology & Gadgets,Yokohama,2023-11-08,3,194.69,11,2023
1623,1624,64,1,LogicLark,Software Development Tools,Tokyo,2023-11-08,4,403.2,11,2023
1624,1625,74,1,DataDive,Data Analysis & Management,Tokyo,2023-11-09,4,75.46,11,2023
1625,1626,4,2,ByteBreeze,Creative & Design Tools,Osaka,2023-11-09,7,452.8,11,2023
1626,1627,35,1,StringStream,Software Development Tools,Tokyo,2023-11-10,8,367.38,11,2023
1627,1628,70,1,CodeCove,Software Development Tools,Tokyo,2023-11-10,6,120.4,11,2023
1628,1629,36,1,ModuleMajesty,Technology & Gadgets,Tokyo,2023-11-11,8,38.03,11,2023
1629,1630,60,1,LoopLantern,Creative & Design Tools,Tokyo,2023-11-11,4,331.85,11,2023
1630,1631,30,2,SyntaxSail,Software Development Tools,Osaka,2023-11-12,7,131.05,11,2023
1631,1632,92,2,EchoElite Pro,Technology & Gadgets,Osaka,2023-11-12,8,487.53,11,2023
1632,1633,16,2,StringScribe,Software Development Tools,Osaka,2023-11-13,9,390.5,11,2023
1633,1634,44,1,SyntaxStar,Software Development Tools,Tokyo,2023-11-13,4,26.55,11,2023
1634,1635,84,2,MethodMajesty Pro,Educational Tools,Osaka,2023-11-14,9,179.51,11,2023
1635,1636,50,1,MethodMajesty,Educational Tools,Tokyo,2023-11-14,7,52.42,11,2023
1636,1637,15,2,LoopLark,Creative & Design Tools,Osaka,2023-11-15,8,278.64,11,2023
1637,1638,88,3,VarVista Pro,Educational Tools,Yokohama,2023-11-15,7,202.79,11,2023
1638,1639,21,2,LambdaLuxe,Educational Tools,Osaka,2023-11-16,5,330.49,11,2023
1639,1640,26,2,AlgoAria,Technology & Gadgets,Osaka,2023-11-16,9,252.27,11,2023
1640,1641,89,1,StringStream Pro,Software Development Tools,Tokyo,2023-11-17,9,99.73,11,2023
1641,1642,90,1,ModuleMagic,Technology & Gadgets,Tokyo,2023-11-17,8,175.76,11,2023
1642,1643,33,2,BinaryBard,Software Development Tools,Osaka,2023-11-18,5,120.44,11,2023
1643,1644,71,2,StringStar,Software Development Tools,Osaka,2023-11-18,7,277.07,11,2023
1644,1645,24,1,CodeCanvas,Software Development Tools,Tokyo,2023-11-19,2,207.95,11,2023
1645,1646,43,1,VarVista,Educational Tools,Tokyo,2023-11-19,7,356.77,11,2023
1646,1647,17,2,DataDrift,Data Analysis & Management,Osaka,2023-11-20,6,120.85,11,2023
1647,1648,98,1,CodeCruise Plus,Software Development Tools,Tokyo,2023-11-20,5,79.13,11,2023
1648,1649,22,1,EchoEngine,Technology & Gadgets,Tokyo,2023-11-21,2,57.87,11,2023
1649,1650,16,3,StringScribe,Software Development Tools,Yokohama,2023-11-21,7,277.23,11,2023
1650,1651,88,3,VarVista Pro,Educational Tools,Yokohama,2023-11-22,8,64.91,11,2023
1651,1652,59,2,AlgoAurora,Creative & Design Tools,Osaka,2023-11-22,3,35.54,11,2023
1652,1653,26,3,AlgoAria,Technology & Gadgets,Yokohama,2023-11-23,4,380.72,11,2023
1653,1654,63,1,ClassCraft,Educational Tools,Tokyo,2023-11-23,7,437.24,11,2023
1654,1655,86,3,CodeCatalyst,Software Development Tools,Yokohama,2023-11-24,8,71.93,11,2023
1655,1656,79,2,ClassCruise,Educational Tools,Osaka,2023-11-24,4,436.47,11,2023
1656,1657,27,1,ScriptSeeker,Software Development Tools,Tokyo,2023-11-25,9,284.45,11,2023
1657,1658,28,2,FunctionFleet,Software Development Tools,Osaka,2023-11-25,1,23.4,11,2023
1658,1659,25,2,LogicLantern,Software Development Tools,Osaka,2023-11-26,3,455.4,11,2023
1659,1660,97,2,AlgoAria Pro,Technology & Gadgets,Osaka,2023-11-26,4,401.1,11,2023
1660,1661,39,3,BitBreeze,Creative & Design Tools,Yokohama,2023-11-27,9,204.72,11,2023
1661,1662,43,3,VarVista,Educational Tools,Yokohama,2023-11-27,5,482.46,11,2023
1662,1663,92,1,EchoElite Pro,Technology & Gadgets,Tokyo,2023-11-28,4,145.48,11,2023
1663,1664,12,2,BitBard,Software Development Tools,Osaka,2023-11-28,8,150.72,11,2023
1664,1665,72,3,ByteBard,Software Development Tools,Yokohama,2023-11-29,9,204.02,11,2023
1665,1666,48,2,DataDynamo,Data Analysis & Management,Osaka,2023-11-29,8,264.86,11,2023
1666,1667,60,2,LoopLantern,Creative & Design Tools,Osaka,2023-11-30,2,165.23,11,2023
1667,1668,3,1,AlgoCraft,Creative & Design Tools,Tokyo,2023-11-30,3,449.5,11,2023
1668,1669,40,2,LambdaLark,Educational Tools,Osaka,2023-12-01,1,303.03,12,2023
1669,1670,8,1,FlowForge,Technology & Gadgets,Tokyo,2023-12-01,5,225.75,12,2023
1670,1671,70,2,CodeCove,Software Development Tools,Osaka,2023-12-02,6,429.76,12,2023
1671,1672,9,3,DevDive,Software Development Tools,Yokohama,2023-12-02,7,483.76,12,2023
1672,1673,30,1,SyntaxSail,Software Development Tools,Tokyo,2023-12-03,2,91.37,12,2023
1673,1674,63,1,ClassCraft,Educational Tools,Tokyo,2023-12-03,7,70.05,12,2023
1674,1675,95,3,LambdaLegend,Educational Tools,Yokohama,2023-12-04,7,73.68,12,2023
1675,1676,69,1,BitBard Plus,Software Development Tools,Tokyo,2023-12-04,3,268.39,12,2023
1676,1677,25,2,LogicLantern,Software Development Tools,Osaka,2023-12-05,5,486.86,12,2023
1677,1678,92,1,EchoElite Pro,Technology & Gadgets,Tokyo,2023-12-05,9,411.24,12,2023
1678,1679,50,2,MethodMajesty,Educational Tools,Osaka,2023-12-06,3,382.11,12,2023
1679,1680,11,2,FunctionFusion,Software Development Tools,Osaka,2023-12-06,9,185.33,12,2023
1680,1681,98,2,CodeCruise Plus,Software Development Tools,Osaka,2023-12-07,3,441.0,12,2023
1681,1682,30,2,SyntaxSail,Software Development Tools,Osaka,2023-12-07,5,65.41,12,2023
1682,1683,90,2,ModuleMagic,Technology & Gadgets,Osaka,2023-12-08,1,127.57,12,2023
1683,1684,52,2,CodeComet,Software Development Tools,Osaka,2023-12-08,9,372.36,12,2023
1684,1685,22,1,EchoEngine,Technology & Gadgets,Tokyo,2023-12-09,5,404.94,12,2023
1685,1686,82,2,LoopLyric,Creative & Design Tools,Osaka,2023-12-09,9,223.39,12,2023
1686,1687,94,3,SyntaxStar Plus,Software Development Tools,Yokohama,2023-12-10,3,25.33,12,2023
1687,1688,16,2,StringScribe,Software Development Tools,Osaka,2023-12-10,2,164.33,12,2023
1688,1689,28,3,FunctionFleet,Software Development Tools,Yokohama,2023-12-11,7,91.95,12,2023
1689,1690,20,1,VarVoyage,Educational Tools,Tokyo,2023-12-11,8,45.68,12,2023
1690,1691,63,3,ClassCraft,Educational Tools,Yokohama,2023-12-12,4,434.42,12,2023
1691,1692,47,2,PixelPulse Pro,Creative & Design Tools,Osaka,2023-12-12,5,26.35,12,2023
1692,1693,53,2,BinaryBlaze,Technology & Gadgets,Osaka,2023-12-13,4,469.64,12,2023
1693,1694,76,1,BinaryBard Pro,Software Development Tools,Tokyo,2023-12-13,7,405.53,12,2023
1694,1695,6,3,PixelPilot,Creative & Design Tools,Yokohama,2023-12-14,7,92.9,12,2023
1695,1696,77,3,PixelPilot Plus,Creative & Design Tools,Yokohama,2023-12-14,2,328.82,12,2023
1696,1697,98,2,CodeCruise Plus,Software Development Tools,Osaka,2023-12-15,6,121.14,12,2023
1697,1698,72,2,ByteBard,Software Development Tools,Osaka,2023-12-15,3,212.25,12,2023
1698,1699,78,3,AlgoAir,Technology & Gadgets,Yokohama,2023-12-16,4,18.91,12,2023
1699,1700,40,2,LambdaLark,Educational Tools,Osaka,2023-12-16,6,147.24,12,2023
1700,1701,48,1,DataDynamo,Data Analysis & Management,Tokyo,2023-12-17,3,486.53,12,2023
1701,1702,3,2,AlgoCraft,Creative & Design Tools,Osaka,2023-12-17,3,404.31,12,2023
1702,1703,84,1,MethodMajesty Pro,Educational Tools,Tokyo,2023-12-18,7,314.41,12,2023
1703,1704,73,3,DevDrift,Software Development Tools,Yokohama,2023-12-18,7,270.98,12,2023
1704,1705,38,1,CircuitCruise,Technology & Gadgets,Tokyo,2023-12-19,4,57.37,12,2023
1705,1706,19,3,MethodMingle,Educational Tools,Yokohama,2023-12-19,4,65.23,12,2023
1706,1707,89,2,StringStream Pro,Software Development Tools,Osaka,2023-12-20,5,155.67,12,2023
1707,1708,30,1,SyntaxSail,Software Development Tools,Tokyo,2023-12-20,1,239.68,12,2023
1708,1709,59,2,AlgoAurora,Creative & Design Tools,Osaka,2023-12-21,9,33.67,12,2023
